Date,Item Name,Low Price,Average Price,High Price
04-04-2025,ટેટી,100,300,500
04-04-2025,દ્રાક્ષ,1000,1450,1900
04-04-2025,કેસર કેરી,1600,2800,4000
05-04-2025,દાડમ,800,1400,2000
05-04-2025,સફરજન,1400,2500,3600
05-04-2025,ચીકુ,300,500,700
05-04-2025,પોપૈયા,220,330,440
05-04-2025,કેળા,400,500,600
05-04-2025,સંતરા,1000,1440,1880
05-04-2025,તરબૂચ,100,200,300
05-04-2025,ક્મલમ,3000,3500,4000
05-04-2025,હાફુસ કેરી,3000,4500,6000
05-04-2025,મોસંબી,400,550,700
05-04-2025,ટેટી,100,300,500
05-04-2025,દ્રાક્ષ,500,1150,1800
05-04-2025,કેસર કેરી,1400,2200,3000
06-04-2025,દાડમ,300,1150,2000
06-04-2025,સફરજન,1500,2500,3500
06-04-2025,ચીકુ,200,500,800
06-04-2025,કેળા,300,450,600
06-04-2025,સંતરા,1200,1470,1740
06-04-2025,તરબૂચ,100,150,200
06-04-2025,ક્મલમ,6000,7000,8000
06-04-2025,બદામ કેરી,600,700,800
06-04-2025,હાફુસ કેરી,1800,2900,4000
06-04-2025,મોસંબી,400,700,1000
06-04-2025,ટેટી,120,310,500
06-04-2025,દ્રાક્ષ,600,950,1300
06-04-2025,કેસર કેરી,800,2200,3600
07-04-2025,જામફળ,100,200,300
07-04-2025,દાડમ,500,1250,2000
07-04-2025,સફરજન,1500,2550,3600
07-04-2025,ચીકુ,400,550,700
07-04-2025,કેળા,400,500,600
07-04-2025,સંતરા,1400,1570,1740
07-04-2025,તરબૂચ,150,200,250
07-04-2025,બદામ કેરી,1000,1500,2000
07-04-2025,હાફુસ કેરી,3000,3500,4000
07-04-2025,મોસંબી,500,750,1000
07-04-2025,ટેટી,100,350,600
07-04-2025,દ્રાક્ષ,600,1100,1600
07-04-2025,કેસર કેરી,700,2350,4000
08-04-2025,દાડમ,800,1400,2000
08-04-2025,સફરજન,1400,2500,3600
08-04-2025,ચીકુ,300,500,700
08-04-2025,પોપૈયા,300,400,500
08-04-2025,કેળા,450,500,550
08-04-2025,સંતરા,1400,1600,1800
08-04-2025,તરબૂચ,100,160,220
08-04-2025,ક્મલમ,3000,3500,4000
08-04-2025,ગુલાબ,3600,3800,4000
08-04-2025,બદામ કેરી,500,1150,1800
08-04-2025,હાફુસ કેરી,2000,2500,3000
08-04-2025,આબલી,3800,3900,4000
08-04-2025,મોસંબી,600,700,800
08-04-2025,ટેટી,200,400,600
08-04-2025,દ્રાક્ષ,800,1250,1700
08-04-2025,કીવી,4000,4100,4200
08-04-2025,કેસર કેરી,800,2400,4000
09-04-2025,જામફળ,100,200,300
09-04-2025,દાડમ,400,800,1200
09-04-2025,સફરજન,1500,2500,3500
09-04-2025,ચીકુ,200,450,700
09-04-2025,કેળા,450,525,600
09-04-2025,સંતરા,800,1270,1740
09-04-2025,ક્મલમ,3050,3550,4050
09-04-2025,બદામ કેરી,600,650,700
09-04-2025,હાફુસ કેરી,1600,2800,4000
09-04-2025,મોસંબી,400,700,1000
09-04-2025,ટેટી,100,300,500
09-04-2025,દ્રાક્ષ,500,1050,1600
09-04-2025,કેસર કેરી,500,1550,2600
